,exp_id,ano,mes,product-type,steel,carbon,hardness,condition,formability,strength,surface-quality,shape,thick,width,len,bore,recozimento
474,1576.0,2020.0,8.0,C,A,0,85,S,2.2147001934235977,0,G,COIL,3.201,190.0,0.0,0,mediano
475,1243.0,2020.0,8.0,C,W,0,0,S,2.2147001934235977,310,G,COIL,2.501,600.1,0.0,0,ideal
476,2066.0,2020.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.999,610.0,762.0,0,ruim
477,2183.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,COIL,1.2,609.9,0.0,0,ideal
478,1828.0,2020.0,8.0,C,A,0,60,S,2.2147001934235977,0,G,COIL,0.799,609.9,0.0,0,ideal
479,373.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.699,610.0,150.0,0,ruim
480,989.0,2020.0,8.0,C,V,0,0,S,2.0,0,E,COIL,0.7,1320.0,0.0,0,ruim
481,1217.0,2020.0,8.0,C,K,45,0,S,2.2147001934235977,0,E,COIL,1.5,640.0,0.0,0,mediano
482,523.0,2020.0,8.0,C,A,0,0,S,2.2147001934235977,500,G,COIL,1.6,610.0,0.0,0,ideal
483,68.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,3.2,1320.0,762.0,0,ruim
484,1075.0,2020.0,8.0,C,A,0,0,S,1.0,0,G,SHEET,0.301,500.0,4120.0,0,ruim
485,584.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,E,SHEET,0.7,1320.0,762.0,0,ruim
486,1008.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,2.0,610.0,4170.0,0,ruim
487,1707.0,2020.0,8.0,C,K,65,0,S,2.2147001934235977,0,E,COIL,1.0,610.0,0.0,0,mediano
488,1418.0,2020.0,8.0,C,K,65,0,S,2.2147001934235977,0,E,COIL,2.3,640.0,0.0,500,mediano
489,456.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.6,610.0,612.0,0,ruim
490,997.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,0.8,610.0,762.0,0,ruim
491,1871.0,2020.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.6,520.0,762.0,0,mediano
492,2203.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,COIL,1.6,600.1,0.0,0,ideal
493,124.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.601,610.0,762.0,0,ruim
494,965.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.7,1320.0,762.0,0,ruim
495,1380.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,1.6,1220.0,612.0,0,ideal
496,2347.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,0.699,610.0,4880.0,0,ruim
497,1058.0,2020.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.6,609.9,762.0,0,mediano
498,2012.0,2020.0,8.0,C,A,0,0,S,5.0,0,E,COIL,0.7,20.0,0.0,0,ruim
499,511.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,COIL,0.8,1320.0,0.0,0,ruim
500,1169.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,COIL,0.8,609.9,0.0,0,ruim
501,1270.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,COIL,0.601,610.0,0.0,0,ruim
502,2215.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.8,610.0,762.0,0,ruim
503,2394.0,2020.0,8.0,C,W,0,0,S,2.2147001934235977,310,G,SHEET,1.599,1275.0,762.0,0,ideal
504,1219.0,2020.0,8.0,C,A,0,0,S,1.0,0,G,SHEET,0.4,1220.0,4170.0,0,ruim
505,8.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,COIL,0.799,20.0,0.0,0,ruim
506,787.0,2020.0,8.0,C,R,6,0,S,2.2147001934235977,0,E,SHEET,1.0,1320.0,762.0,0,ideal
507,1114.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.599,610.0,762.0,0,ruim
508,890.0,2020.0,8.0,C,K,45,0,S,2.2147001934235977,0,E,COIL,3.2,900.0,0.0,600,mediano
509,128.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,COIL,0.301,610.0,0.0,0,mediano
510,167.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,0.6,609.9,1.0,0,ideal
511,1517.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,0.7,609.9,612.0,0,ruim
512,932.0,2020.0,8.0,C,A,0,50,S,2.2147001934235977,0,E,COIL,0.3,610.0,0.0,0,ideal
513,1299.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.599,1300.0,762.0,0,ruim
514,1011.0,2020.0,8.0,C,A,0,0,S,2.0,0,G,SHEET,0.7,610.0,4880.0,0,ruim
515,1946.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,COIL,1.2,599.9,0.0,0,ruim
516,179.0,2020.0,8.0,C,A,0,60,S,2.2147001934235977,0,G,SHEET,0.8,356.1,4880.0,0,ideal
517,327.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.601,610.0,4880.0,0,ruim
518,2177.0,2020.0,8.0,C,A,0,85,S,2.2147001934235977,0,E,SHEET,0.4,600.0,611.0,0,ideal
519,577.0,2020.0,8.0,C,R,0,0,A,3.0,0,G,COIL,0.601,610.0,0.0,0,mediano
520,1682.0,2020.0,8.0,C,A,0,0,S,2.0,0,G,COIL,0.699,20.0,0.0,0,ruim
521,1639.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,COIL,0.6,610.0,0.0,0,ruim
522,227.0,2020.0,8.0,C,A,0,60,S,2.2147001934235977,0,G,SHEET,0.801,356.0,762.0,0,ideal
523,1017.0,2020.0,8.0,C,W,0,0,S,2.2147001934235977,310,G,SHEET,2.5,610.0,762.0,0,ideal
524,520.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,COIL,3.2,610.0,0.0,0,ruim
525,401.0,2020.0,8.0,C,A,0,0,S,2.2147001934235977,500,E,SHEET,2.0,300.1,301.0,0,ideal
526,464.0,2020.0,8.0,C,A,0,0,S,3.0,0,G,COIL,1.0,1320.0,0.0,0,ruim
527,291.0,2020.0,8.0,C,A,0,0,S,2.2147001934235977,500,E,SHEET,1.6,610.0,762.0,0,ideal
528,132.0,2020.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.6,1320.0,301.0,0,ruim
529,940.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,COIL,3.2,609.9,0.0,0,ruim
530,582.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,COIL,0.7,610.0,0.0,0,ruim
531,56.0,2020.0,8.0,C,A,0,85,S,2.2147001934235977,0,G,COIL,1.001,609.9,0.0,0,ideal
532,1394.0,2020.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.699,519.0,762.0,0,ruim
533,441.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.599,610.0,4170.0,0,ruim
534,1129.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,SHEET,0.7,609.9,4880.0,0,ruim
535,1658.0,2020.0,8.0,C,A,0,50,S,2.2147001934235977,0,G,COIL,0.6,610.0,0.0,0,mediano
536,2239.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,SHEET,0.7,1320.0,762.0,0,ruim
537,1884.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,0.8,1320.0,761.0,0,ruim
538,732.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,COIL,0.7,1220.0,0.0,0,ruim
539,993.0,2020.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.6,520.0,762.0,0,ruim
540,1873.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,0.3,1320.0,762.0,0,ruim
541,1170.0,2020.0,8.0,C,A,0,0,S,2.0,0,G,COIL,3.201,0.0,0.0,0,ruim
542,1525.0,2020.0,8.0,C,R,0,0,A,2.0,0,G,COIL,0.699,1250.0,0.0,0,ruim
543,753.0,2020.0,8.0,C,K,55,0,S,2.2147001934235977,0,E,COIL,3.2,640.0,0.0,600,mediano
544,851.0,2020.0,8.0,C,A,0,0,A,1.0,0,E,COIL,0.8,50.0,0.0,0,ruim
545,293.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,1.0,610.0,762.0,0,ruim
546,1831.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,COIL,1.6,609.9,0.0,0,ruim
547,640.0,2020.0,8.0,C,A,0,60,S,2.2147001934235977,0,G,COIL,0.799,20.0,0.0,0,ideal
548,375.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,COIL,0.601,610.0,0.0,0,ruim
549,1245.0,2020.0,8.0,C,A,0,0,S,1.0,0,G,SHEET,0.3,1320.0,762.0,0,ruim
550,1883.0,2020.0,8.0,C,A,0,85,S,2.2147001934235977,0,G,COIL,0.4,609.9,0.0,0,ideal
551,1403.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.7,610.0,762.0,0,ruim
552,1698.0,2020.0,8.0,C,A,0,0,S,2.0,0,G,COIL,0.699,609.9,0.0,0,mediano
553,1602.0,2020.0,8.0,C,A,0,80,S,2.2147001934235977,0,G,COIL,0.5,28.0,0.0,0,ideal
554,39.0,2020.0,8.0,C,A,0,0,S,2.0,0,G,SHEET,0.7,610.0,4170.0,0,mediano
555,1749.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,0.4,1220.0,761.0,0,ruim
556,1550.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.4,610.0,150.0,0,mediano
557,2268.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,3.2,610.0,762.0,0,ruim
558,1499.0,2020.0,8.0,C,A,0,0,S,1.0,0,G,SHEET,0.3,610.0,761.0,0,ruim
559,1383.0,2020.0,8.0,C,A,0,85,S,2.2147001934235977,0,G,COIL,4.0,1000.0,0.0,600,mediano
560,1409.0,2020.0,8.0,C,R,6,0,S,2.2147001934235977,0,E,SHEET,1.0,610.0,4880.0,0,ruim
561,1577.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,1.6,610.0,4880.0,0,mediano
562,1729.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,0.8,609.9,762.0,0,ruim
563,454.0,2020.0,8.0,C,A,0,50,S,2.2147001934235977,0,G,COIL,0.601,610.0,0.0,0,ideal
564,1977.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.699,1320.0,762.0,0,ruim
565,833.0,2020.0,8.0,C,A,0,60,S,2.2147001934235977,0,G,COIL,4.0,50.0,0.0,0,ideal
566,1281.0,2020.0,8.0,C,W,0,0,S,2.2147001934235977,310,G,SHEET,2.5,1274.9,762.0,0,mediano
567,1543.0,2020.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.6,609.9,4880.0,0,ruim
568,2222.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,1.6,1320.0,759.0,0,ruim
569,2071.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,COIL,1.6,60.0,0.0,0,mediano
570,2337.0,2020.0,8.0,C,A,0,70,S,2.2147001934235977,0,G,COIL,0.801,1320.0,0.0,600,mediano
571,2031.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,COIL,1.599,610.0,0.0,0,mediano
572,1156.0,2020.0,8.0,C,A,0,0,S,1.0,0,G,SHEET,0.3,1220.0,4170.0,0,mediano
573,254.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.601,150.0,4880.0,0,ruim
574,1252.0,2020.0,8.0,C,A,0,60,S,2.2147001934235977,0,G,COIL,1.001,1320.0,0.0,500,mediano
575,1306.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,SHEET,0.3,1320.0,762.0,0,ruim
576,107.0,2020.0,8.0,C,M,0,0,S,2.2147001934235977,600,G,SHEET,1.299,1050.0,1220.0,0,ideal
577,2240.0,2020.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.6,300.1,4880.0,0,ruim
578,2345.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,0.6,1220.0,762.0,0,mediano
579,649.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.699,610.0,761.0,0,mediano
580,1667.0,2020.0,8.0,C,A,0,0,S,1.0,0,G,SHEET,0.699,610.0,612.0,0,mediano
581,1416.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,0.699,1320.0,4880.0,0,ruim
582,896.0,2020.0,8.0,C,A,0,0,S,5.0,0,E,COIL,1.2,610.0,0.0,0,ruim
583,1291.0,2020.0,8.0,C,W,0,0,S,2.2147001934235977,310,G,SHEET,0.8,1275.0,762.0,0,mediano
584,1185.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.2,1320.0,611.0,0,ruim
585,1009.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,0.8,610.0,1.0,0,ruim
586,15.0,2020.0,8.0,C,A,0,60,S,2.2147001934235977,0,G,SHEET,0.8,255.0,270.0,0,ideal
587,578.0,2020.0,8.0,C,A,8,0,S,2.2147001934235977,0,G,COIL,0.699,20.0,0.0,0,ruim
588,1401.0,2020.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.6,520.0,0.0,0,ruim
589,1473.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,0.4,610.0,300.0,0,ruim
590,869.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,COIL,0.4,610.0,0.0,0,ruim
591,2171.0,2020.0,8.0,C,M,0,0,S,2.2147001934235977,600,G,SHEET,0.9,610.0,3000.0,0,ideal
592,1789.0,2020.0,8.0,C,A,0,60,S,2.2147001934235977,0,G,COIL,2.801,610.0,0.0,600,mediano
593,1214.0,2020.0,8.0,C,K,55,0,S,2.2147001934235977,0,E,COIL,2.3,900.0,0.0,600,mediano
594,404.0,2020.0,8.0,C,R,6,0,S,2.2147001934235977,0,E,SHEET,0.6,1320.0,4880.0,0,mediano
595,78.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,1.6,610.0,4880.0,0,ruim
596,2099.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.2,610.0,4170.0,0,mediano
597,266.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,SHEET,1.599,1320.0,4880.0,0,ruim
598,504.0,2020.0,8.0,C,A,0,0,S,1.0,0,G,SHEET,0.3,374.9,762.0,0,ruim
599,1201.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,COIL,0.6,609.9,0.0,0,ideal
600,2208.0,2020.0,8.0,C,A,0,50,S,2.2147001934235977,0,E,SHEET,0.6,1250.0,4880.0,0,ideal
601,1904.0,2020.0,8.0,C,A,0,0,S,1.0,0,G,COIL,0.4,609.9,0.0,0,ruim
602,1773.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.699,610.0,4880.0,0,ruim
603,518.0,2020.0,8.0,C,A,0,70,S,2.2147001934235977,0,G,COIL,0.799,609.9,0.0,0,ideal
604,1862.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.8,610.0,762.0,0,ruim
605,2118.0,2020.0,8.0,C,A,0,50,S,2.2147001934235977,0,E,SHEET,0.601,1250.0,4880.0,0,ideal
606,2253.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,COIL,0.4,610.0,0.0,0,ruim
607,2318.0,2020.0,8.0,C,A,0,0,A,2.0,0,G,COIL,0.3,1320.0,0.0,0,ruim
608,1100.0,2020.0,8.0,C,A,0,85,S,2.2147001934235977,0,G,COIL,1.0,20.0,0.0,0,mediano
609,2341.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,COIL,1.6,610.0,0.0,0,ideal
610,1479.0,2020.0,8.0,C,M,0,0,S,2.2147001934235977,600,E,SHEET,2.0,1320.0,4880.0,0,mediano
611,138.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,0.699,1320.0,760.0,0,ruim
612,776.0,2020.0,8.0,C,K,55,0,S,2.2147001934235977,0,E,COIL,2.3,640.0,0.0,600,mediano
613,1286.0,2020.0,8.0,C,A,0,0,A,2.0,0,G,COIL,3.2,1320.0,0.0,0,ruim
614,767.0,2020.0,8.0,C,A,0,50,S,2.2147001934235977,0,G,COIL,1.201,610.0,0.0,0,ideal
615,1077.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,SHEET,0.3,1320.0,4880.0,0,mediano
616,2084.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.8,610.0,4880.0,0,ruim
617,1980.0,2020.0,8.0,C,A,0,0,S,5.0,0,E,COIL,0.7,609.9,0.0,0,ruim
618,2386.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.4,1320.0,761.0,0,ruim
619,788.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,COIL,1.6,610.0,0.0,0,ruim
620,2367.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,1.6,1220.0,761.0,0,ideal
621,822.0,2020.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.699,1220.0,4880.0,0,ruim
622,50.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.599,1525.0,4170.0,0,ruim
623,1211.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,COIL,1.6,610.0,0.0,0,ideal
624,1950.0,2020.0,8.0,C,R,6,0,S,2.2147001934235977,0,E,COIL,0.5,610.0,0.0,0,ideal
625,452.0,2020.0,8.0,C,A,0,0,S,2.0,0,G,COIL,0.3,610.0,0.0,0,ruim
626,596.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,SHEET,0.699,610.0,4880.0,0,ruim
627,2013.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,COIL,0.3,610.0,0.0,0,ruim
628,631.0,2020.0,8.0,C,A,0,60,S,2.2147001934235977,0,G,COIL,0.801,1320.0,0.0,600,mediano
629,474.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,1.6,610.0,762.0,0,ideal
630,1274.0,2020.0,8.0,C,A,0,50,S,2.2147001934235977,0,E,SHEET,0.451,610.0,762.0,0,mediano
631,1168.0,2020.0,8.0,C,A,0,50,S,2.2147001934235977,0,G,COIL,0.601,610.0,0.0,0,ideal
632,46.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,COIL,0.6,609.9,0.0,0,ideal
633,964.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,1.599,1320.0,762.0,0,ruim
634,1226.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,0.3,610.0,761.0,0,ruim
635,77.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,SHEET,0.3,610.0,762.0,0,ruim
636,2128.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.4,1320.0,150.0,0,ruim
637,685.0,2020.0,8.0,C,A,0,0,S,2.2147001934235977,500,G,COIL,0.9,1320.0,0.0,0,ideal
638,1512.0,2020.0,8.0,C,A,0,70,S,2.2147001934235977,0,G,COIL,0.8,610.0,0.0,0,ideal
639,976.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,COIL,0.8,609.9,0.0,0,ruim
640,468.0,2020.0,8.0,C,A,0,70,S,2.2147001934235977,0,G,COIL,0.799,609.0,0.0,0,mediano
641,264.0,2020.0,8.0,C,R,0,0,A,2.0,0,G,COIL,0.699,609.9,0.0,0,ruim
642,1301.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,COIL,0.7,1320.0,0.0,0,ruim
643,1979.0,2020.0,8.0,C,A,0,50,S,2.2147001934235977,0,E,SHEET,0.4,1220.0,762.0,0,ideal
644,1868.0,2020.0,8.0,C,A,0,85,S,2.2147001934235977,0,E,COIL,0.321,1220.0,0.0,0,ideal
645,991.0,2020.0,8.0,C,W,0,0,S,2.2147001934235977,310,G,SHEET,1.6,1274.9,4880.0,0,ideal
646,466.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,0.7,610.0,4880.0,0,ruim
647,571.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,COIL,1.6,606.9,0.0,0,ruim
648,1334.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.7,609.9,762.0,0,ruim
649,2223.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,COIL,0.699,610.0,0.0,0,ruim
650,1429.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,COIL,0.8,20.0,0.0,0,ruim
651,684.0,2020.0,8.0,C,K,55,0,S,2.2147001934235977,0,E,COIL,1.0,900.0,0.0,0,mediano
652,1745.0,2020.0,8.0,C,A,0,0,S,2.2147001934235977,500,E,SHEET,2.0,609.9,4880.0,0,ideal
653,610.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.2,150.0,612.0,0,ruim
654,1388.0,2020.0,8.0,C,A,0,60,S,2.2147001934235977,0,G,COIL,0.6,610.0,0.0,0,ideal
655,153.0,2020.0,8.0,C,S,70,0,S,2.2147001934235977,0,E,SHEET,1.6,1320.0,762.0,0,mediano
656,369.0,2020.0,8.0,C,A,0,50,S,2.2147001934235977,0,G,COIL,1.201,1320.0,0.0,0,ideal
657,388.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,1.6,1525.0,612.0,0,ruim
658,2141.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,0.3,150.0,4880.0,0,ruim
659,850.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,0.6,335.0,1.0,0,ideal
660,910.0,2020.0,8.0,C,A,0,0,S,2.0,0,G,SHEET,1.601,1300.0,762.0,0,ruim
661,2301.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.3,1320.0,762.0,0,ruim
662,1668.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,0.6,609.0,4880.0,0,ruim
663,2260.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,COIL,0.7,1220.0,0.0,0,ruim
664,751.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,COIL,1.599,609.9,0.0,0,mediano
665,2181.0,2020.0,8.0,C,A,0,0,S,1.0,0,G,SHEET,0.3,595.0,4880.0,0,ruim
666,1911.0,2020.0,8.0,C,R,0,0,A,3.0,0,G,SHEET,0.7,1320.0,4880.0,0,ruim
667,1145.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,COIL,1.6,610.0,0.0,0,ruim
668,539.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,COIL,0.8,75.0,0.0,0,ruim
669,330.0,2020.0,8.0,C,V,0,0,S,2.0,0,E,COIL,0.8,609.9,0.0,0,ruim
670,525.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.7,150.0,612.0,0,mediano
671,1139.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.7,150.0,762.0,0,ruim
672,2339.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,1.6,1220.0,762.0,0,mediano
673,984.0,2020.0,8.0,C,R,0,0,A,3.0,0,G,COIL,0.6,1320.0,0.0,0,ruim
674,1672.0,2020.0,8.0,C,A,0,70,S,2.2147001934235977,0,E,COIL,0.6,610.0,0.0,0,ideal
675,1357.0,2020.0,8.0,C,S,70,0,S,2.2147001934235977,0,E,SHEET,2.5,610.0,4880.0,0,mediano
676,1967.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,1.2,609.9,4170.0,0,ruim
677,690.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.7,609.9,762.0,0,ruim
678,1495.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.599,610.0,762.0,0,ruim
679,405.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,0.601,609.9,612.0,0,mediano
680,352.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.699,1320.0,4880.0,0,ruim
681,2119.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.2,610.0,4170.0,0,ruim
682,1297.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,COIL,0.4,610.0,0.0,0,ruim
683,442.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,0.7,610.0,4880.0,0,ruim
684,616.0,2020.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.7,1220.0,762.0,0,ruim
685,1109.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,COIL,0.4,609.9,0.0,0,ruim
686,1896.0,2020.0,8.0,C,A,0,0,S,2.0,0,G,SHEET,0.7,1300.0,4170.0,0,ruim
687,710.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,COIL,0.8,50.0,0.0,0,ideal
688,418.0,2020.0,8.0,C,K,65,0,S,2.2147001934235977,0,E,COIL,1.1,610.0,0.0,0,mediano
689,1326.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,2.0,1500.0,4170.0,0,mediano
690,1595.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,COIL,0.7,610.0,0.0,0,ruim
691,2132.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.2,609.9,4170.0,0,ruim
692,1465.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,0.6,335.0,611.0,0,mediano
693,1633.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,3.2,1300.0,4880.0,0,ruim
694,603.0,2020.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.6,610.0,4880.0,0,mediano
695,1625.0,2020.0,8.0,C,A,0,0,S,2.0,0,G,SHEET,0.7,610.0,4880.0,0,ruim
696,1084.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,COIL,0.699,610.0,0.0,0,mediano
697,627.0,2020.0,8.0,C,A,0,0,S,1.0,0,G,SHEET,0.699,374.9,4880.0,0,ruim
698,219.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,1.599,1320.0,4880.0,0,ruim
699,98.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,SHEET,0.3,610.0,4880.0,0,mediano
700,1372.0,2020.0,8.0,C,A,0,0,S,2.0,0,G,SHEET,0.4,610.0,762.0,0,ruim
701,926.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.699,375.0,612.0,0,ruim
702,782.0,2020.0,8.0,C,A,0,0,S,1.0,0,G,COIL,0.3,20.0,0.0,0,ruim
703,2087.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,COIL,0.4,610.0,0.0,0,ruim
704,615.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,1.6,610.0,4880.0,0,ruim
705,752.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.601,1320.0,4880.0,0,ruim
706,1856.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,COIL,3.201,609.9,0.0,0,ruim
707,66.0,2020.0,8.0,C,K,45,0,S,2.2147001934235977,0,E,COIL,2.3,900.0,0.0,600,mediano
708,1062.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,3.2,150.0,762.0,0,mediano
709,1033.0,2020.0,8.0,C,A,0,0,A,1.0,0,E,COIL,0.8,250.0,0.0,0,ruim
710,2242.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,3.2,1300.0,4880.0,0,ruim
711,1303.0,2020.0,8.0,C,K,55,0,S,2.2147001934235977,0,E,COIL,3.2,900.0,0.0,600,mediano
